12B000100,instant,credit,,,,,,,
12B000110,instant,credit,,,,,,,
12B000120,instant,credit,,,,,,,
12B000130,instant,credit,,,,,,,
12B000140,instant,credit,,,,,,,
12B000150,instant,credit,,,,,,,
12B000160,instant,credit,,,,,,,
12B000170,instant,credit,,,,,,,
12B000180,instant,credit,,,,,,,
12B000190,instant,credit,,,,,,,
12B000200,instant,credit,,,,,,,
12B000210,instant,credit,,,,,,,
12B000220,instant,credit,,,,,,,
12B000230,instant,credit,,,,,,,
12B000240,instant,credit,,,,,,,
12B000250,instant,credit,,,,,,,
12B000260,instant,credit,,,,,,,
12B000270,instant,credit,,,,,,,
12B200010,instant,credit,,,,,,,
12B000280,instant,credit,,,,,,,
12B000290,instant,credit,,,,,,,
12B000300,instant,credit,,,,,,,
12B000310,instant,credit,,,,,,,
12B000320,instant,credit,,,,,,,
12B000330,instant,credit,,,,,,,
12B000340,instant,credit,,,,,,,
12B000350,instant,credit,,,,,,,
12B000360,instant,credit,,,,,,,
12B000370,instant,credit,,,,,,,
12B000380,instant,credit,,,,,,,
12B000390,instant,credit,,,,,,,
12B000400,instant,credit,,,,,,,
12B000410,instant,credit,,,,,,,
12B000420,instant,credit,,,,,,,
12B000430,instant,credit,,,,,,,
12B000440,instant,credit,,,,,,,
12B000450,instant,credit,,,,,,,
12B000460,instant,credit,,,,,,,
12B000470,instant,credit,,,,,,,
12B000480,instant,credit,,,,,,,
12B000490,instant,credit,,,,,,,
12B000500,instant,credit,,,,,,,
12B000510,instant,credit,,,,,,,
12B300010,instant,credit,,,,,,,
12B300020,instant,credit,,,,,,,
12B000520,instant,credit,,,,,,,
12B000530,instant,credit,,,,,,,
12B000540,instant,credit,,,,,,,
12B000550,instant,credit,,,,,,,
12B000560,instant,credit,,,,,,,
12B000570,instant,credit,,,,,,,
12B000580,instant,credit,,,,,,,
12B000590,instant,credit,,,,,,,
12B000600,instant,credit,,,,,,,
12B000610,instant,credit,,,,,,,
12B000620,instant,credit,,,,,,,
12B000630,instant,credit,,,,,,,
12B000640,instant,credit,,,,,,,
12C000010,duration,,title,,,,,,
12C100010,instant,credit,,,,,,,
12C110010,instant,credit,,,,,,,
12C110020,instant,credit,,,,,,,
12C110030,instant,credit,,,,,,,
12C110040,instant,credit,,,,,,,
12C110050,instant,credit,,,,,,,
12C120010,instant,credit,,,,,,,
12C120020,instant,credit,,,,,,,
12C120030,instant,credit,,,,,,,
12C130010,instant,credit,,,,,,,
12C130020,instant,credit,,,,,,,
12C130030,instant,credit,,,,,,,
12C130040,instant,credit,,,,,,,
12C130050,instant,credit,,,,,,,
12C130060,instant,credit,,,,,,,
12C130070,instant,credit,,,,,,,
12C100020,instant,credit,,,,,,,
12C100030,instant,credit,,,,,,,
12C100040,instant,credit,,,,,,,
12C200010,instant,credit,,,,,,,
12C200020,instant,credit,,,,,,,
12C200030,instant,credit,,,,,,,
12C200040,instant,credit,,,,,,,
12C200050,instant,credit,,,,,,,
12C300010,instant,credit,,,,,,,
12C000020,instant,credit,,,,,,,
12C000030,instant,credit,,,,,,,
12C000040,instant,credit,,,,,,,
13A000010,duration,,title,,,,,,
13A000020,instant,debit,,,,,,,
13A000030,instant,debit,,,,,,,
13A000040,instant,debit,,,,,,,
13A000050,instant,debit,,,,,,,
13A000060,instant,debit,,,,,,,
13A000070,instant,debit,,,,,,,
13A000080,instant,debit,,,,,,,
13A000090,instant,debit,,,,,,,
13A000100,instant,debit,,,,,,,
13A000110,instant,debit,,,,,,,
13A000120,instant,debit,,,,,,,
13A000130,instant,debit,,,,,,,
13A000140,instant,debit,,,,,,,
13A000150,instant,debit,,,,,,,
13A000160,instant,debit,,,,,,,
13A000170,instant,debit,,,,,,,
13A000180,instant,debit,,,,,,,
13A000190,instant,debit,,,,,,,
13A000200,instant,debit,,,,,,,
13A000210,instant,debit,,,,,,,
13A000220,instant,debit,,,,,,,
13A000230,instant,debit,,,,,,,
13A000240,instant,debit,,,,,,,
13A000250,instant,debit,,,,,,,
13A000260,instant,debit,,,,,,,
13A000270,instant,debit,,,,,,,
13A000280,instant,debit,,,,,,,
13A000290,instant,debit,,,,,,,
13A000300,instant,debit,,,,,,,
13A000310,instant,debit,,,,,,,
13A000320,instant,debit,,,,,,,
13A000330,instant,debit,,,,,,,
13A000340,instant,debit,,,,,,,
13A000350,instant,debit,,,,,,,
13A000360,instant,debit,,,,,,,
13A000370,instant,debit,,,,,,,
13A000380,instant,debit,,,,,,,
13A000390,instant,debit,,,,,,,
13A000400,instant,debit,,,,,,,
13A000410,instant,debit,,,,,,,
13A000420,instant,debit,,,,,,,
13A000430,instant,debit,,,,,,,
13A000440,instant,debit,,,,,,,
13A000450,instant,debit,,,,,,,
13A300010,instant,debit,,,,,,,
13A000460,instant,debit,,,,,,,
13A000470,instant,debit,,,,,,,
13A000480,instant,debit,,,,,,,
13A210010,instant,debit,,,,,,,
13A210020,instant,debit,,,,,,,
13A210030,instant,debit,,,,,,,
13A210040,instant,debit,,,,,,,
13A210050,instant,debit,,,,,,,
13A210060,instant,debit,,,,,,,
13A220010,instant,debit,,,,,,,
13A220020,instant,debit,,,,,,,
13A220030,instant,debit,,,,,,,
13A220040,instant,debit,,,,,,,
13A220050,instant,debit,,,,,,,
13A000490,instant,debit,,,,,,,
13A000500,instant,debit,,,,,,,
13A000510,instant,debit,,,,,,,
13A000520,instant,debit,,,,,,,
13A000530,instant,debit,,,,,,,
13A000540,instant,debit,,,,,,,
13A000550,instant,debit,,,,,,,
13A000560,instant,debit,,,,,,,
13A000570,instant,debit,,,,,,,
13A000580,instant,debit,,,,,,,
13B000010,duration,,title,,,,,,
13B000020,instant,credit,,,,,,,
13B000030,instant,credit,,,,,,,
13B000040,instant,credit,,,,,,,
13B000050,instant,credit,,,,,,,
13B000060,instant,credit,,,,,,,
13B000070,instant,credit,,,,,,,
13B000080,instant,credit,,,,,,,
13B000090,instant,credit,,,,,,,
13B000100,instant,credit,,,,,,,
13B000110,instant,credit,,,,,,,
13B000120,instant,credit,,,,,,,
13B000130,instant,credit,,,,,,,
13B000140,instant,credit,,,,,,,
13B000150,instant,credit,,,,,,,
13B000160,instant,credit,,,,,,,
13B000170,instant,credit,,,,,,,
13B000180,instant,credit,,,,,,,
13B000190,instant,credit,,,,,,,
13B000200,instant,credit,,,,,,,
13B000210,instant,credit,,,,,,,
13B000220,instant,credit,,,,,,,
13B000230,instant,credit,,,,,,,
13B000240,instant,credit,,,,,,,
13B000250,instant,credit,,,,,,,
13B000260,instant,credit,,,,,,,
13B000270,instant,credit,,,,,,,
13B000280,instant,credit,,,,,,,
13B000290,instant,credit,,,,,,,
13B000300,instant,credit,,,,,,,
13B000310,instant,credit,,,,,,,
13B000320,instant,credit,,,,,,,
13B000330,instant,credit,,,,,,,
13B200010,instant,credit,,,,,,,
13B000340,instant,credit,,,,,,,
13B000350,instant,credit,,,,,,,
13B000360,instant,credit,,,,,,,
13B000370,instant,credit,,,,,,,
13B000380,instant,credit,,,,,,,
13B000390,instant,credit,,,,,,,
13B000400,instant,credit,,,,,,,
13B000410,instant,credit,,,,,,,
13B000420,instant,credit,,,,,,,
13B000430,instant,credit,,,,,,,
13B000440,instant,credit,,,,,,,
13B000450,instant,credit,,,,,,,
13B000460,instant,credit,,,,,,,
13B000470,instant,credit,,,,,,,
13B000480,instant,credit,,,,,,,
13B000490,instant,credit,,,,,,,
13B000500,instant,credit,,,,,,,
13B000510,instant,credit,,,,,,,
13B000520,instant,credit,,,,,,,
13B000530,instant,credit,,,,,,,
13B000540,instant,credit,,,,,,,
13B000550,instant,credit,,,,,,,
13B000560,instant,credit,,,,,,,
13B000570,instant,credit,,,,,,,
13B300010,instant,credit,,,,,,,
13B300020,instant,credit,,,,,,,
13B000580,instant,credit,,,,,,,
13B000590,instant,credit,,,,,,,
13B000600,instant,credit,,,,,,,
13B000610,instant,credit,,,,,,,
13B000620,instant,credit,,,,,,,
13B000630,instant,credit,,,,,,,
13B000640,instant,credit,,,,,,,
13B000650,instant,credit,,,,,,,
13B000660,instant,credit,,,,,,,
13B000670,instant,credit,,,,,,,
13B000680,instant,credit,,,,,,,
13B000690,instant,credit,,,,,,,
13B000700,instant,credit,,,,,,,
13C000010,duration,,title,,,,,,
13C100010,instant,credit,,,,,,,
13C110010,instant,credit,,,,,,,
13C110020,instant,credit,,,,,,,
13C110030,instant,credit,,,,,,,
13C110040,instant,credit,,,,,,,
13C110050,instant,credit,,,,,,,
13C120010,instant,credit,,,,,,,
13C120020,instant,credit,,,,,,,
13C120030,instant,credit,,,,,,,
13C130010,instant,credit,,,,,,,
13C130020,instant,credit,,,,,,,
13C130030,instant,credit,,,,,,,
13C130040,instant,credit,,,,,,,
13C130050,instant,credit,,,,,,,
13C130060,instant,credit,,,,,,,
13C130070,instant,credit,,,,,,,
13C100020,instant,credit,,,,,,,
13C100030,instant,credit,,,,,,,
13C100040,instant,credit,,,,,,,
13C200010,instant,credit,,,,,,,
13C200020,instant,credit,,,,,,,
13C200030,instant,credit,,,,,,,
13C200040,instant,credit,,,,,,,
13C200050,instant,credit,,,,,,,
13C300010,instant,credit,,,,,,,
13C000020,instant,credit,,,,,,,
13C000030,instant,credit,,,,,,,
13C000040,instant,credit,,,,,,,
14A000010,duration,,title,,,,,,
14A100010,duration,,title,,,,,,
14A100020,instant,debit,,,,,,,
14A100030,instant,debit,,,,,,,
14A100040,instant,debit,,,,,,,
14A100050,instant,debit,,,,,,,
14A100060,instant,debit,,,,,,,
14A100070,instant,debit,,,,,,,
14A100080,instant,debit,,,,,,,
14A100090,instant,debit,,,,,,,
14A100100,instant,debit,,,,,,,
14A100110,instant,debit,,,,,,,
14A100120,instant,debit,,,,,,,
14A100130,instant,debit,,,,,,,
14A200010,duration,,title,,,,,,
14A210010,duration,,title,,,,,,
14A210020,instant,debit,,,,,,,
14A210030,instant,debit,,,,,,,
14A210040,instant,debit,,,,,,,
14A210050,instant,debit,,,,,,,
14A210060,instant,debit,,,,,,,
14A210070,instant,debit,,,,,,,
14A210080,instant,debit,,,,,,,
14A210090,instant,debit,,,,,,,
14A210100,instant,debit,,,,,,,
14A210110,instant,debit,,,,,,,
14A210120,instant,debit,,,,,,,
14A210130,instant,debit,,,,,,,
14A210140,instant,debit,,,,,,,
14A220010,duration,,title,,,,,,
14A220020,instant,debit,,,,,,,
14A220030,instant,debit,,,,,,,
14A220040,instant,debit,,,,,,,
14A220050,instant,debit,,,,,,,
14A230010,duration,,title,,,,,,
14A230020,instant,debit,,,,,,,
14A230030,instant,debit,,,,,,,
14A230040,instant,debit,,,,,,,
14A230050,instant,debit,,,,,,,
14A230060,instant,debit,,,,,,,
14A230070,instant,debit,,,,,,,
14A230080,instant,debit,,,,,,,
14A230090,instant,debit,,,,,,,
14A230100,instant,debit,,,,,,,
14A230110,instant,debit,,,,,,,
14A200020,instant,debit,,,,,,,
14A300010,duration,,title,,,,,,
14A300020,instant,debit,,,,,,,
14A300030,instant,debit,,,,,,,
14A300040,instant,debit,,,,,,,
14A300050,instant,debit,,,,,,,
14A300060,instant,debit,,,,,,,
14A300070,instant,debit,,,,,,,
14A000020,instant,debit,,,,,,,
14B000010,duration,,title,,,,,,
14B100010,duration,,title,,,,,,
14B100020,instant,credit,,,,,,,
14B100030,instant,credit,,,,,,,
14B100040,instant,credit,,,,,,,
14B100050,instant,credit,,,,,,,
14B100060,instant,credit,,,,,,,
14B100070,instant,credit,,,,,,,
14B100080,instant,credit,,,,,,,
14B100090,instant,credit,,,,,,,
14B100100,instant,credit,,,,,,,
14B100110,instant,credit,,,,,,,
14B100120,instant,credit,,,,,,,
14B100130,instant,credit,,,,,,,
14B100140,instant,credit,,,,,,,
14B200010,duration,,title,,,,,,
14B200020,instant,credit,,,,,,,
14B200030,instant,credit,,,,,,,
14B200040,instant,credit,,,,,,,
14B200050,instant,credit,,,,,,,
14B200060,instant,credit,,,,,,,
14B200070,instant,credit,,,,,,,
14B200080,instant,credit,,,,,,,
14B200090,instant,credit,,,,,,,
14B000020,instant,credit,,,,,,,
14C000010,duration,,title,,,,,,
14C100010,duration,,title,,,,,,
14C110010,instant,credit,,,,,,,
14C110020,instant,credit,,,,,,,
14C120010,duration,,title,,,,,,
14C120020,instant,credit,,,,,,,
14C120030,instant,credit,,,,,,,
14C120040,instant,credit,,,,,,,
14C130010,duration,,title,,,,,,
14C130020,instant,credit,,,,,,,
14C130030,duration,,title,,,,,,
14C130040,instant,credit,,,,,,,
14C130050,instant,credit,,,,,,,
14C130060,instant,credit,,,,,,,
14C100020,instant,credit,,,,,,,
14C100030,instant,credit,,,,,,,
14C100040,instant,credit,,,,,,,
14C200010,duration,,title,,,,,,
14C200020,instant,credit,,,,,,,
14C200030,instant,credit,,,,,,,
14C200040,instant,credit,,,,,,,
14C200050,instant,credit,,,,,,,
14C300010,instant,credit,,,,,,,
14C000020,instant,credit,,,,,,,
14C000030,instant,credit,,,,,,,
14C000040,instant,credit,,,,,,,
15A000010,duration,,title,,,,,,
15A100010,duration,,title,,,,,,
15A100020,instant,debit,,,,,,,
15A100030,instant,debit,,,,,,,
15A100040,instant,debit,,,,,,,
15A100050,instant,debit,,,,,,,
15A100060,instant,debit,,,,,,,
15A100070,instant,debit,,,,,,,
15A100080,instant,debit,,,,,,,
15A100090,instant,debit,,,,,,,
15A100100,instant,debit,,,,,,,
15A100110,instant,debit,,,,,,,
15A100120,instant,debit,,,,,,,
15A100130,instant,debit,,,,,,,
15A100140,instant,debit,,,,,,,
15A100150,instant,debit,,,,,,,
15A100160,instant,debit,,,,,,,
15A100170,instant,debit,,,,,,,
15A100180,instant,debit,,,,,,,
15A100190,instant,debit,,,,,,,
15A100200,instant,debit,,,,,,,
15A100210,instant,debit,,,,,,,
15A100220,instant,debit,,,,,,,
15A100230,instant,debit,,,,,,,
15A100240,instant,debit,,,,,,,
15A100250,instant,debit,,,,,,,
15A100260,instant,debit,,,,,,,
15A100270,instant,debit,,,,,,,
15A100280,instant,debit,,,,,,,
15A100290,instant,debit,,,,,,,
15A100300,instant,debit,,,,,,,
15A100310,instant,debit,,,,,,,
15A100320,instant,debit,,,,,,,
15A100330,instant,debit,,,,,,,
15A100340,instant,debit,,,,,,,
15A100350,instant,debit,,,,,,,
15A100360,instant,debit,,,,,,,
15A100370,instant,debit,,,,,,,
15A200010,duration,,title,,,,,,
15A210010,duration,,title,,,,,,
15A210020,instant,debit,,,,,,,
15A210030,instant,debit,,,,,,,
15A210040,instant,debit,,,,,,,
15A220010,duration,,title,,,,,,
15A220020,instant,debit,,,,,,,
15A230010,duration,,title,,,,,,
15A230020,instant,debit,,,,,,,
15A230030,instant,debit,,,,,,,
15A230040,instant,debit,,,,,,,
15A230050,instant,debit,,,,,,,
15A230060,instant,debit,,,,,,,
15A230070,instant,debit,,,,,,,
15A230080,instant,debit,,,,,,,
15A230090,instant,debit,,,,,,,
15A200020,instant,debit,,,,,,,
15A300010,duration,,title,,,,,,
15A300020,instant,debit,,,,,,,
15A300030,instant,debit,,,,,,,
15A000020,instant,debit,,,,,,,
15B000010,duration,,title,,,,,,
15B100010,duration,,title,,,,,,
15B100020,instant,credit,,,,,,,
15B100030,instant,credit,,,,,,,
15B100040,instant,credit,,,,,,,
15B100050,instant,credit,,,,,,,
15B100060,instant,credit,,,,,,,
15B100070,instant,credit,,,,,,,
15B100080,instant,credit,,,,,,,
15B100090,instant,credit,,,,,,,
15B100100,instant,credit,,,,,,,
15B100110,instant,credit,,,,,,,
15B100120,instant,credit,,,,,,,
15B100130,instant,credit,,,,,,,
15B100140,instant,credit,,,,,,,
15B100150,instant,credit,,,,,,,
15B100160,instant,credit,,,,,,,
15B100170,instant,credit,,,,,,,
15B100180,instant,credit,,,,,,,
15B100190,instant,credit,,,,,,,
15B100200,instant,credit,,,,,,,
15B100210,instant,credit,,,,,,,
15B100220,instant,credit,,,,,,,
15B100230,instant,credit,,,,,,,
15B100240,instant,credit,,,,,,,
15B100250,instant,credit,,,,,,,
15B100260,instant,credit,,,,,,,
15B100270,instant,credit,,,,,,,
15B100280,instant,credit,,,,,,,
15B100290,instant,credit,,,,,,,
15B100300,instant,credit,,,,,,,
15B100310,instant,credit,,,,,,,
15B100320,instant,credit,,,,,,,
15B100330,instant,credit,,,,,,,
15B200010,duration,,title,,,,,,
15B200020,instant,credit,,,,,,,
15B200030,instant,credit,,,,,,,
15B200040,instant,credit,,,,,,,
15B200050,instant,credit,,,,,,,
15B200060,instant,credit,,,,,,,
15B200070,instant,credit,,,,,,,
15B300010,duration,,title,,,,,,
15B300020,instant,credit,,,,,,,
15B300030,instant,credit,,,,,,,
15B000020,instant,credit,,,,,,,
15C000010,duration,,title,,,,,,
15C100010,duration,,title,,,,,,
15C110010,instant,credit,,,,,,,
15C110020,instant,credit,,,,,,,
15C120010,duration,,title,,,,,,
15C120020,instant,credit,,,,,,,
15C120030,instant,credit,,,,,,,
15C120040,instant,credit,,,,,,,
15C130010,duration,,title,,,,,,
15C130020,instant,credit,,,,,,,
15C130030,duration,,title,,,,,,
15C130040,instant,credit,,,,,,,
15C130050,instant,credit,,,,,,,
15C130060,instant,credit,,,,,,,
15C100020,instant,credit,,,,,,,
15C100030,instant,credit,,,,,,,
15C100040,instant,credit,,,,,,,
15C200010,duration,,title,,,,,,
15C200020,instant,credit,,,,,,,
15C200030,instant,credit,,,,,,,
15C200040,instant,credit,,,,,,,
15C200050,instant,credit,,,,,,,
15C200060,instant,credit,,,,,,,
15C300010,instant,credit,,,,,,,
15C000020,instant,credit,,,,,,,
15C000030,instant,credit,,,,,,,
15C000040,instant,credit,,,,,,,
16A000010,duration,,title,,,,,,
16A000020,instant,debit,,,,,,,
16A000030,instant,debit,,,,,,,
16A000040,instant,debit,,,,,,,
16A000050,instant,debit,,,,,,,
16A000060,instant,debit,,,,,,,
16A000070,instant,debit,,,,,,,
16A000080,instant,debit,,,,,,,
16A000090,instant,debit,,,,,,,
16A000100,instant,debit,,,,,,,
16A000110,instant,debit,,,,,,,
16A000120,instant,debit,,,,,,,
16A000130,instant,debit,,,,,,,
16A000140,instant,debit,,,,,,,
16A000150,instant,debit,,,,,,,
16A000160,instant,debit,,,,,,,
16A000170,instant,debit,,,,,,,
16A000180,instant,debit,,,,,,,
16A000190,instant,debit,,,,,,,
16A000200,instant,debit,,,,,,,
16A000210,instant,debit,,,,,,,
16A000220,instant,debit,,,,,,,
16A210010,instant,debit,,,,,,,
16A210020,instant,debit,,,,,,,
16A210030,instant,debit,,,,,,,
16A210040,instant,debit,,,,,,,
16A210050,instant,debit,,,,,,,
16A210060,instant,debit,,,,,,,
16A220010,instant,debit,,,,,,,
16A220020,instant,debit,,,,,,,
16A220030,instant,debit,,,,,,,
16A220040,instant,debit,,,,,,,
16A220050,instant,debit,,,,,,,
16A000230,instant,debit,,,,,,,
16A000240,instant,debit,,,,,,,
16A000250,instant,debit,,,,,,,
16A000260,instant,debit,,,,,,,
16A000270,instant,debit,,,,,,,
16A000280,instant,debit,,,,,,,
16A000290,instant,debit,,,,,,,
16A000300,instant,debit,,,,,,,
16A000310,instant,debit,,,,,,,
16A000320,instant,debit,,,,,,,
16A000330,instant,debit,,,,,,,
16A000340,instant,debit,,,,,,,
16A000350,instant,debit,,,,,,,
16A000360,instant,debit,,,,,,,
16A000370,instant,debit,,,,,,,
16A000380,instant,debit,,,,,,,
16A000390,instant,debit,,,,,,,
16A000400,instant,debit,,,,,,,
16A000410,instant,debit,,,,,,,
16A000420,instant,debit,,,,,,,
16A000430,instant,debit,,,,,,,
16A000440,instant,debit,,,,,,,
16A000450,instant,debit,,,,,,,
16A000460,instant,debit,,,,,,,
16A000470,instant,debit,,,,,,,
16A000480,instant,debit,,,,,,,
16A000490,instant,debit,,,,,,,
16B000010,duration,,title,,,,,,
16B000020,instant,credit,,,,,,,
16B000030,instant,credit,,,,,,,
16B000040,instant,credit,,,,,,,
16B000050,instant,credit,,,,,,,
16B000060,instant,credit,,,,,,,
16B000070,instant,credit,,,,,,,
16B000080,instant,credit,,,,,,,
16B000090,instant,credit,,,,,,,
16B000100,instant,credit,,,,,,,
16B000110,instant,credit,,,,,,,
16B000120,instant,credit,,,,,,,
16B000130,instant,credit,,,,,,,
16B200010,instant,credit,,,,,,,
16B000140,instant,credit,,,,,,,
16B000150,instant,credit,,,,,,,
16B000160,instant,credit,,,,,,,
16B000170,instant,credit,,,,,,,
16B000180,instant,credit,,,,,,,
16B000190,instant,credit,,,,,,,
16B000200,instant,credit,,,,,,,
16B000210,instant,credit,,,,,,,
16B000220,instant,credit,,,,,,,
16B000230,instant,credit,,,,,,,
16B000240,instant,credit,,,,,,,
16B000250,instant,credit,,,,,,,
16B000260,instant,credit,,,,,,,
16B000270,instant,credit,,,,,,,
16B000280,instant,credit,,,,,,,
16B000290,instant,credit,,,,,,,
16B000300,instant,credit,,,,,,,
16B000310,instant,credit,,,,,,,
16B000320,instant,credit,,,,,,,
16B000330,instant,credit,,,,,,,
16B000340,instant,credit,,,,,,,
16B000350,instant,credit,,,,,,,
16B300010,instant,credit,,,,,,,
16B300020,instant,credit,,,,,,,
16B300030,instant,credit,,,,,,,
16B000360,instant,credit,,,,,,,
16B000370,instant,credit,,,,,,,
16B000380,instant,credit,,,,,,,
16B000390,instant,credit,,,,,,,
16B000400,instant,credit,,,,,,,
16C000010,duration,,title,,,,,,
16C100010,duration,,title,,,,,,
16C110010,instant,credit,,,,,,,
16C110020,instant,credit,,,,,,,
16C120010,duration,,title,,,,,,
16C120020,instant,credit,,,,,,,
16C120030,instant,credit,,,,,,,
16C120040,instant,credit,,,,,,,
16C130010,duration,,title,,,,,,
16C130020,instant,credit,,,,,,,
16C130030,instant,credit,,,,,,,
16C130040,instant,credit,,,,,,,
16C130050,instant,credit,,,,,,,
16C100020,instant,credit,,,,,,,
16C100030,instant,credit,,,,,,,
16C100040,instant,credit,,,,,,,
16C200010,duration,,title,,,,,,
16C200020,instant,credit,,,,,,,
16C200030,instant,credit,,,,,,,
16C200040,instant,credit,,,,,,,
16C200050,instant,credit,,,,,,,
16C200060,instant,credit,,,,,,,
16C300010,instant,credit,,,,,,,
16C000020,instant,credit,,,,,,,
16C000030,instant,credit,,,,,,,
16C000040,instant,credit,,,,,,,
17A000010,duration,,title,,,,,,
17A000020,instant,debit,,,,,,,
17A000030,instant,debit,,,,,,,
17A000040,instant,debit,,,,,,,
17A000050,instant,debit,,,,,,,
17A000060,instant,debit,,,,,,,
17A000070,instant,debit,,,,,,,
17A000080,instant,debit,,,,,,,
17A000090,instant,debit,,,,,,,
17A000100,instant,debit,,,,,,,
17A000110,instant,debit,,,,,,,
17A000120,instant,debit,,,,,,,
17A000130,instant,debit,,,,,,,
17A000140,instant,debit,,,,,,,
17A000150,instant,debit,,,,,,,
17A000160,instant,debit,,,,,,,
17A000170,instant,debit,,,,,,,
17A000180,instant,debit,,,,,,,
17A000190,instant,debit,,,,,,,
17A000200,instant,debit,,,,,,,
17A000210,instant,debit,,,,,,,
17A000220,instant,debit,,,,,,,
17A210010,instant,debit,,,,,,,
17A210020,instant,debit,,,,,,,
17A210030,instant,debit,,,,,,,
17A210040,instant,debit,,,,,,,
17A210050,instant,debit,,,,,,,
17A210060,instant,debit,,,,,,,
17A220010,instant,debit,,,,,,,
17A220020,instant,debit,,,,,,,
17A220030,instant,debit,,,,,,,
17A220040,instant,debit,,,,,,,
17A220050,instant,debit,,,,,,,
17A000230,instant,debit,,,,,,,
17A000240,instant,debit,,,,,,,
17A000250,instant,debit,,,,,,,
17A000260,instant,debit,,,,,,,
17A000270,instant,debit,,,,,,,
17A000280,instant,debit,,,,,,,
17A000290,instant,debit,,,,,,,
17A000300,instant,debit,,,,,,,
17A000310,instant,debit,,,,,,,
17A000320,instant,debit,,,,,,,
17A000330,instant,debit,,,,,,,
17A000340,instant,debit,,,,,,,
17A000350,instant,debit,,,,,,,
17A000360,instant,debit,,,,,,,
17A000370,instant,debit,,,,,,,
17A000380,instant,debit,,,,,,,
17A000390,instant,debit,,,,,,,
17A000400,instant,debit,,,,,,,
17A000410,instant,debit,,,,,,,
17A000420,instant,debit,,,,,,,
17A000430,instant,debit,,,,,,,
17A000440,instant,debit,,,,,,,
17A000450,instant,debit,,,,,,,
17A000460,instant,debit,,,,,,,
17A000470,instant,debit,,,,,,,
17A000480,instant,debit,,,,,,,
17A000490,instant,debit,,,,,,,
17A000500,instant,debit,,,,,,,
17B000010,duration,,title,,,,,,
17B000020,instant,credit,,,,,,,
17B000030,instant,credit,,,,,,,
17B000040,instant,credit,,,,,,,
17B000050,instant,credit,,,,,,,
17B000060,instant,credit,,,,,,,
17B000070,instant,credit,,,,,,,
17B000080,instant,credit,,,,,,,
17B200010,instant,credit,,,,,,,
17B000090,instant,credit,,,,,,,
17B000100,instant,credit,,,,,,,
17B000110,instant,credit,,,,,,,
17B000120,instant,credit,,,,,,,
17B000130,instant,credit,,,,,,,
17B000140,instant,credit,,,,,,,
17B000150,instant,credit,,,,,,,
17B000160,instant,credit,,,,,,,
17B000170,instant,credit,,,,,,,
17B000180,instant,credit,,,,,,,
17B000190,instant,credit,,,,,,,
17B000200,instant,credit,,,,,,,
17B000210,instant,credit,,,,,,,
17B000220,instant,credit,,,,,,,
17B000230,instant,credit,,,,,,,
17B000240,instant,credit,,,,,,,
17B000250,instant,credit,,,,,,,
17B000260,instant,credit,,,,,,,
17B000270,instant,credit,,,,,,,
17B000280,instant,credit,,,,,,,
17B000290,instant,credit,,,,,,,
17B000300,instant,credit,,,,,,,
17B000310,instant,credit,,,,,,,
17B000320,instant,credit,,,,,,,
17B000330,instant,credit,,,,,,,
17B300010,instant,credit,,,,,,,
17B300020,instant,credit,,,,,,,
17B300030,instant,credit,,,,,,,
17B000340,instant,credit,,,,,,,
17B000350,instant,credit,,,,,,,
17B000360,instant,credit,,,,,,,
17B000370,instant,credit,,,,,,,
17B000380,instant,credit,,,,,,,
17C000010,duration,,title,,,,,,
17C100010,duration,,title,,,,,,
17C110010,instant,credit,,,,,,,
17C110020,instant,credit,,,,,,,
17C120010,duration,,title,,,,,,
17C120020,instant,credit,,,,,,,
17C120030,instant,credit,,,,,,,
17C120040,instant,credit,,,,,,,
17C130010,duration,,title,,,,,,
17C130020,instant,credit,,,,,,,
17C130030,instant,credit,,,,,,,
17C130040,instant,credit,,,,,,,
17C130050,instant,credit,,,,,,,
17C100020,instant,credit,,,,,,,
17C100030,instant,credit,,,,,,,
17C100040,instant,credit,,,,,,,
17C200010,duration,,title,,,,,,
17C200020,instant,credit,,,,,,,
17C200030,instant,credit,,,,,,,
17C200040,instant,credit,,,,,,,
17C200050,instant,credit,,,,,,,
17C200060,instant,credit,,,,,,,
17C300010,instant,credit,,,,,,,
17C000020,instant,credit,,,,,,,
17C000030,instant,credit,,,,,,,
17C000040,instant,credit,,,,,,,
18A000010,duration,,title,,,,,,
18A100010,duration,,title,,,,,,
18A100020,instant,debit,,,,,,,
18A100030,instant,debit,,,,,,,
18A100040,instant,debit,,,,,,,
18A100050,instant,debit,,,,,,,
18A100060,instant,debit,,,,,,,
18A100070,instant,debit,,,,,,,
18A100080,instant,debit,,,,,,,
18A100090,instant,debit,,,,,,,
18A100100,instant,debit,,,,,,,
18A100110,instant,debit,,,,,,,
18A100120,instant,debit,,,,,,,
18A100130,instant,debit,,,,,,,
18A100140,instant,debit,,,,,,,
18A100150,instant,debit,,,,,,,
18A100160,instant,debit,,,,,,,
18A100170,instant,debit,,,,,,,
18A100180,instant,debit,,,,,,,
18A100190,instant,debit,,,,,,,
18A100200,instant,debit,,,,,,,
18A100210,instant,debit,,,,,,,
18A200010,duration,,title,,,,,,
18A200020,duration,,title,,,,,,
18A210010,instant,debit,,,,,,,
18A210020,instant,debit,,,,,,,
