10D300360,duration,credit,,,,,,,
10D300370,duration,credit,,,,,,,
10D300380,duration,credit,,,,,,,
10D300390,duration,credit,,,,,,,
10D300400,duration,credit,,,,,,,
10D300410,duration,credit,,,,,,,
10D300420,duration,credit,,,,,,,
10D300430,duration,credit,,,,,,,
10D300440,duration,credit,,,,,,,
10D300450,duration,credit,,,,,,,
10D300460,duration,credit,,,,,,,
10D300470,duration,credit,,,,,,,
10D300480,duration,credit,,,,,,,
10D300490,duration,credit,,,,,,,
10D300500,duration,credit,,,,,,,
10D300510,duration,credit,,,,,,,
10D300520,duration,credit,,,,,,,
10D300530,duration,credit,,,,,,,
10D300540,duration,credit,,,,,,,
10D300550,duration,credit,,,,,,,
10D300560,duration,credit,,,,,,,
10D300570,duration,credit,,,,,,,
10D300580,duration,credit,,,,,,,
10D300590,duration,credit,,,,,,,
10D300600,duration,credit,,,,,,,
10D300610,duration,credit,,,,,,,
10D300620,duration,credit,,,,,,,
10D300630,duration,credit,,,,,,,
10D300640,duration,credit,,,,,,,
10D300650,duration,credit,,,,,,,
10D300660,duration,credit,,,,,,,
10D300670,duration,credit,,,,,,,
10E400010,duration,,title,,,,,,
10E400020,duration,debit,,,,,,,
10E400030,duration,debit,,,,,,,
10E400040,duration,debit,,,,,,,
10E400050,duration,debit,,,,,,,
10E400060,duration,debit,,,,,,,
10E400070,duration,debit,,,,,,,
10E400080,duration,debit,,,,,,,
10E400090,duration,debit,,,,,,,
10E400100,duration,debit,,,,,,,
10E400110,duration,debit,,,,,,,
10E400120,duration,debit,,,,,,,
10E400130,duration,debit,,,,,,,
10E400140,duration,debit,,,,,,,
10E400150,duration,debit,,,,,,,
10E400160,duration,debit,,,,,,,
10E400170,duration,debit,,,,,,,
10E400180,duration,debit,,,,,,,
10E400190,duration,debit,,,,,,,
10E400200,duration,debit,,,,,,,
10E400210,duration,debit,,,,,,,
10E400220,duration,debit,,,,,,,
10E400230,duration,debit,,,,,,,
10E400240,duration,debit,,,,,,,
10E400250,duration,debit,,,,,,,
10E400260,duration,debit,,,,,,,
10E400270,duration,debit,,,,,,,
10E400280,duration,debit,,,,,,,
10E400290,duration,debit,,,,,,,
10E400300,duration,debit,,,,,,,
10E400310,duration,debit,,,,,,,
10E400320,duration,debit,,,,,,,
10E400330,duration,debit,,,,,,,
10E400340,duration,debit,,,,,,,
10E400350,duration,debit,,,,,,,
10E400360,duration,debit,,,,,,,
10E400370,duration,debit,,,,,,,
10E400380,duration,debit,,,,,,,
10E400390,duration,debit,,,,,,,
10E400400,duration,debit,,,,,,,
10E400410,duration,debit,,,,,,,
10E400420,duration,debit,,,,,,,
10E400430,duration,debit,,,,,,,
10E400440,duration,debit,,,,,,,
10E400450,duration,debit,,,,,,,
10E400460,duration,debit,,,,,,,
10E400470,duration,debit,,,,,,,
10E400480,duration,debit,,,,,,,
10E400490,duration,debit,,,,,,,
10E400500,duration,debit,,,,,,,
10E400510,duration,debit,,,,,,,
10E400520,duration,debit,,,,,,,
10E400530,duration,debit,,,,,,,
10E400540,duration,debit,,,,,,,
10E400550,duration,debit,,,,,,,
10E400560,duration,debit,,,,,,,
10E400570,duration,debit,,,,,,,
10E400580,duration,debit,,,,,,,
10E400590,duration,debit,,,,,,,
10E400600,duration,debit,,,,,,,
10E400610,duration,debit,,,,,,,
10E400620,duration,debit,,,,,,,
10E400630,duration,debit,,,,,,,
10E400640,duration,debit,,,,,,,
10E400650,duration,debit,,,,,,,
10E400660,duration,debit,,,,,,,
10E400670,duration,debit,,,,,,,
10E400680,duration,debit,,,,,,,
10E400690,duration,debit,,,,,,,
10E400700,duration,debit,,,,,,,
10E400710,duration,debit,,,,,,,
10E400720,duration,debit,,,,,,,
10E400730,duration,debit,,,,,,,
10E400740,duration,debit,,,,,,,
10E400750,duration,debit,,,,,,,
10E400760,duration,debit,,,,,,,
10E400770,duration,debit,,,,,,,
10E400780,duration,debit,,,,,,,
10E400790,duration,debit,,,,,,,
10E400800,duration,debit,,,,,,,
10E400810,duration,debit,,,,,,,
10E400820,duration,debit,,,,,,,
10E400830,duration,debit,,,,,,,
10E400840,duration,debit,,,,,,,
10E400850,duration,debit,,,,,,,
10E400860,duration,debit,,,,,,,
10E400870,duration,debit,,,,,,,
10E400880,duration,debit,,,,,,,
10E400890,duration,debit,,,,,,,
10E400900,duration,debit,,,,,,,
10E400910,duration,debit,,,,,,,
